Zone_Number,Jobs,ParkTrail,ActivityCenter,Grocery,HealthFac,SchoolU,Count
58009,675593,907,88,93,211,597,925
58010,143233,266,16,23,40,138,318
58011,393750,591,53,56,121,337,611
58012,429182,678,65,64,144,404,682
58013,166243,307,19,27,43,165,363
58014,430359,658,59,61,134,388,676
58015,1078560,1200,132,114,289,831,1258
58016,209915,371,28,29,62,206,426
58017,1250849,1298,147,129,353,977,1383
58018,338870,535,46,46,103,301,565
58019,47172,58,4,8,10,37,115
58020,191718,337,22,28,58,184,387
58021,554349,794,76,80,168,519,812
58022,595940,813,79,86,176,539,844
58023,473716,702,61,68,143,438,713
58024,503402,738,66,74,153,462,744
58025,476035,692,64,69,149,434,715
58026,567573,790,80,78,170,480,805
58501,66708,111,7,9,14,54,181
58502,4277,11,0,1,0,6,48
58503,131710,245,16,21,35,120,303
58504,119587,226,14,18,35,106,284
58505,18964,39,1,4,7,22,86
58506,46798,102,7,6,13,43,151
58507,89417,171,12,13,22,73,229
90001,874149,1269,116,126,288,684,1103
90002,977214,1390,133,137,336,761,1209
90003,1606398,1701,188,167,473,1266,1725
90004,2235000,2552,275,272,772,1752,2317
90005,2067668,2251,240,245,689,1563,1996
90006,810801,1125,97,106,263,638,874
90007,1699358,1790,192,182,505,1351,1820
90009,2185462,2581,275,275,744,1725,2392
90010,2297417,2757,283,282,774,1804,2514
90011,1587073,1916,186,192,529,1227,1614
90012,2105537,2403,241,248,710,1609,2070
90013,2225938,2451,271,276,768,1744,2258
90014,1682284,1795,192,179,519,1317,1668
90015,1797916,2010,219,217,598,1555,2038
90016,1758241,1870,204,193,534,1382,1867
90017,842995,1304,112,130,356,671,952
90018,843685,1299,120,129,355,665,937
90019,1894998,2129,237,232,644,1637,2144
90020,2035395,2355,254,253,715,1588,2236
90021,1362304,1804,165,180,466,1118,1462
90022,1925850,2282,243,240,681,1476,1967
90023,2273671,2713,281,280,766,1786,2495
90024,1518529,1694,174,174,478,1313,1719
90025,2230022,2443,258,269,756,1705,2213
90026,1614339,2064,220,226,612,1325,1776
90027,2148471,2395,251,259,718,1640,2109
90028,2252116,2490,272,283,776,1770,2291
90029,2228076,2605,281,278,760,1758,2412
90030,1708256,1833,195,183,512,1363,1854
90031,931283,1300,118,129,326,772,1038
90032,1773412,1763,202,196,566,1386,1839
90033,1803405,1778,212,208,579,1414,1876
90034,1864505,2080,234,228,637,1605,2127
90035,1757574,1836,205,197,554,1389,1865
90036,1996773,2313,246,244,672,1716,2213
90037,2292204,2522,278,285,772,1804,2357
90038,1749492,1906,203,195,562,1430,1804
90039,1669267,1790,191,177,518,1334,1679
90040,2194875,2390,254,257,737,1698,2158
90041,2303690,2538,280,286,791,1807,2343
90042,1742513,1750,196,194,555,1380,1825
90043,1836221,1827,215,210,600,1445,1914
90044,936817,909,90,70,223,671,936
90045,2230579,2379,265,268,746,1746,2278
90046,2120284,2302,252,255,707,1648,2206
90047,2265283,2499,273,285,781,1792,2316
90048,540961,740,64,63,156,381,640
90049,2193013,2576,277,276,749,1729,2383
90050,1799293,1784,215,204,574,1412,1886
90051,1877912,2045,215,208,596,1414,1837
90052,1570810,1565,173,164,446,1227,1661
90053,2212286,2509,263,260,739,1687,2190
90054,2215918,2493,270,263,743,1673,2202
90055,2143773,2298,260,259,716,1651,2215
90056,2147787,2290,260,257,707,1651,2211
90057,1762133,1767,199,199,563,1389,1837
90058,1009296,1328,122,142,349,807,1087
90059,2314877,2451,277,287,770,1803,2358
90060,2375507,2730,289,286,798,1839,2404
90061,847975,1275,106,131,350,657,953
90062,2227565,2456,272,273,748,1707,2234
90063,1977414,2277,240,239,660,1697,2168
90064,1995567,2040,235,236,669,1560,2048
90065,2287449,2520,276,285,784,1803,2342
90066,2242198,2468,270,277,773,1769,2285
90067,2228203,2450,272,276,750,1738,2238
90068,2260201,2488,266,275,775,1782,2306
90069,1050879,1463,138,156,432,839,1183
90070,1060493,1441,134,143,355,874,1134
90071,2135041,2545,274,272,741,1674,2333
90072,1863237,2098,217,223,628,1590,2022
90073,1030972,1420,137,154,421,827,1158
90074,2327601,2640,281,278,783,1787,2346
90075,2096136,2335,248,252,687,1661,2135
90076,1970114,2186,225,225,636,1464,1893
90077,1937222,2212,236,235,664,1490,2108
90078,1739561,1744,198,194,560,1371,1818
90079,1120475,1520,151,167,456,906,1259
90080,2212511,2466,264,271,732,1788,2314
90081,1770739,1832,204,198,549,1381,1863
90082,2039839,2457,260,262,727,1590,2224
90083,2309923,2726,284,283,785,1800,2371
90084,2193476,2438,250,247,693,1680,2168
90085,1753474,2062,201,209,594,1315,1729
90086,2142981,2315,249,252,721,1634,2067
90087,2148780,2357,256,259,728,1666,2246
90088,2244713,2395,270,272,754,1749,2286
90089,2304777,2559,278,282,768,1750,2315
90090,1854681,1857,212,212,605,1447,1926
90091,1830482,1822,219,205,580,1433,1913
90092,2292429,2493,275,277,782,1780,2326
90093,2222768,2515,269,273,762,1732,2345
90095,2189887,2350,264,265,735,1696,2250
90096,2218106,2446,269,276,758,1744,2252
90097,2326979,2562,278,292,777,1840,2400
90098,1883974,1912,224,212,612,1476,1993
90099,1942532,2223,236,234,651,1668,2127
90101,2223993,2378,267,271,749,1728,2269
90102,2331822,2626,282,279,783,1785,2358
90103,2387233,2746,292,289,799,1848,2416
90104,2195118,2489,261,265,730,1695,2174
90105,1821949,1856,205,208,577,1432,1913
90106,1874809,2126,214,216,594,1408,1845
90107,2224952,2439,264,274,756,1731,2224
90108,1020200,1435,136,153,421,818,1151
90109,2242396,2559,273,276,770,1751,2382
90110,1710071,1916,198,186,537,1334,1721
90111,1790983,1858,204,198,558,1413,1885
90112,1750670,1733,208,206,552,1388,1841
90113,1829768,1933,210,207,580,1440,1929
90114,2291559,2640,280,273,779,1761,2311
90115,1565966,1829,181,186,525,1175,1567
90116,2013653,2255,230,229,643,1487,1940
90117,1826558,1851,218,211,584,1434,1945
90118,426171,697,47,45,92,334,495
90119,2382451,2632,291,295,803,1886,2444
90120,1778018,1769,211,207,572,1399,1867
90122,959930,1059,100,85,243,747,1050
90123,2197805,2366,257,260,743,1693,2167
90125,2267840,2562,276,270,762,1726,2255
90126,2360751,2887,289,294,795,1857,2495
90127,1984218,2152,225,232,653,1491,1903
90128,2256642,2440,269,274,755,1782,2365
90129,1648356,1824,186,188,534,1207,1598
90130,1792641,1937,207,201,548,1419,1933
90131,2140902,2457,255,248,710,1634,2110
90132,691812,937,86,80,210,490,817
90133,2304662,2591,276,279,775,1764,2322
90134,1256763,1683,174,187,502,1033,1414
90135,823296,1184,110,114,292,674,916
90136,1503396,1837,193,192,517,1184,1675
90137,1851264,1933,213,215,575,1438,1930
90138,1803210,1946,210,200,557,1429,1936
90139,2078431,2355,241,255,684,1692,2182
90140,2341245,2561,284,288,785,1857,2410
90142,2164187,2594,268,267,739,1679,2234
90143,1837564,1838,220,210,587,1443,1933
90144,2262518,2530,272,269,755,1728,2248
90145,1868885,2070,210,219,621,1392,1796
90146,1325010,1800,169,186,507,1096,1423
90148,2240411,2529,270,276,768,1744,2363
90149,1801267,2015,222,223,615,1571,2058
90150,422397,694,48,45,93,329,486
90151,2102649,2480,266,261,729,1648,2318
90152,2028026,2223,251,248,695,1688,2251
90153,1772806,1995,220,214,587,1544,2019
90155,2171739,2564,275,273,740,1714,2382
90156,1829853,2100,225,222,631,1393,1986
90157,1823141,1805,214,208,594,1430,1893
90158,1174063,1225,141,116,324,912,1308
90159,2246058,2643,283,280,763,1772,2441
90160,1845918,2083,226,225,615,1593,2078
90161,1349903,1360,151,137,374,1040,1440
90162,829204,1299,117,128,347,660,920
90163,2222878,2448,271,270,747,1712,2312
90164,2217241,2610,274,280,754,1746,2348
90165,2214771,2419,268,267,739,1721,2296
90166,965323,1272,117,134,327,762,1037
90167,1887986,2162,230,227,651,1436,2046
90168,2091989,2341,243,234,661,1513,2005
90169,2095549,2374,241,236,670,1533,2021
90170,1803091,2067,219,219,620,1349,1947
90171,500799,735,65,74,152,461,743
90172,2070633,2491,265,263,737,1616,2265
90173,2133885,2583,272,271,746,1678,2349
90175,2340790,2775,283,288,793,1829,2501
90176,2328915,2528,283,287,777,1835,2389
90177,304574,483,44,47,95,280,532
90178,147687,283,17,24,41,147,336
90179,1138993,1175,126,115,306,851,1224
90181,1575824,1815,176,172,466,1226,1606
90182,1916834,2192,216,217,598,1419,1884
90183,1325922,1456,149,151,404,1141,1517
90185,1772685,2029,213,212,576,1530,2014
90200,1798211,1914,206,200,559,1418,1904
90201,31910,75,2,3,10,41,102
90202,36775,97,4,3,11,43,121
90203,161576,318,22,15,46,177,284
90204,403199,649,53,45,120,405,557
90205,1968752,2237,241,241,669,1683,2194
90209,1006877,1402,130,149,409,794,1126
97068,1955791,2004,240,233,662,1581,2098
100000,0,0,0,0,0,0,0
100001,0,0,0,0,0,0,0
100002,0,0,0,0,0,0,0
100010,0,0,0,0,0,0,25
100011,0,0,0,0,0,0,19
100012,0,0,0,0,0,0,20
100013,14325,29,1,3,5,17,69
100014,20795,43,1,4,7,23,100
100015,42922,89,7,6,13,42,132
100016,10447,20,2,2,2,15,43
100017,1648,2,0,0,0,0,22
100018,0,0,0,0,0,0,18
100019,3548,26,0,0,0,3,39
100020,2940,8,0,0,2,3,28
100021,0,0,0,0,0,0,22
100022,0,0,0,0,0,0,17
100023,0,0,0,0,0,0,24
100024,0,0,0,0,0,0,36
100025,47987,155,10,8,25,48,113
100026,3389,25,0,0,2,5,47
100027,0,0,0,0,0,0,13
100028,0,0,0,0,0,0,9
100029,362,7,0,0,0,0,19
100030,0,0,0,0,0,0,37
100031,0,0,0,0,0,0,44
100032,0,0,0,0,0,0,29
100033,18666,16,2,1,2,8,55
100034,18065,14,2,1,2,8,53
100035,30099,44,4,2,3,15,73
100036,23262,35,3,1,2,13,81
